omega_1_1_2
omega_1_2_1
omega_1_3_2
omega_1_4_4
omega_1_5_2
omega_1_6_8
omega_1_7_4
omega_1_8_1
omega_1_9_14
omega_1_10_7
omega_2_1_8
omega_2_2_5
omega_2_3_5
omega_2_4_8
omega_2_5_3
omega_2_6_5
omega_2_7_8
omega_2_8_8
omega_2_9_8
omega_2_10_6
omega_3_1_12
omega_3_2_4
omega_3_3_6
omega_3_4_9
omega_3_5_4
omega_3_6_3
omega_3_7_3
omega_3_8_3
omega_3_9_2
omega_3_10_1
omega_4_1_9
omega_4_2_3
omega_4_3_7
omega_4_4_13
omega_4_5_8
omega_4_6_8
omega_4_7_4
omega_4_8_8
omega_4_9_9
omega_4_10_2
omega_5_1_7
omega_5_2_2
omega_5_3_5
omega_5_4_9
omega_5_5_9
omega_5_6_5
omega_5_7_8
omega_5_8_14
omega_5_9_7
omega_5_10_10
omega_6_1_1
omega_6_2_10
omega_6_3_5
omega_6_4_5
omega_6_5_4
omega_6_6_2
omega_6_7_1
omega_6_8_2
omega_6_9_13
omega_6_10_1
omega_7_1_1
omega_7_2_12
omega_7_3_5
omega_7_4_3
omega_7_5_16
omega_7_6_7
omega_7_7_9
omega_7_8_3
omega_7_9_9
omega_7_10_0
omega_8_1_14
omega_8_2_5
omega_8_3_1
omega_8_4_3
omega_8_5_0
omega_8_6_6
omega_8_7_9
omega_8_8_9
omega_8_9_9
omega_8_10_1
omega_9_1_10
omega_9_2_6
omega_9_3_4
omega_9_4_7
omega_9_5_3
omega_9_6_5
omega_9_7_5
omega_9_8_6
omega_9_9_0
omega_9_10_5
omega_10_1_1
omega_10_2_0
omega_10_3_3
omega_10_4_10
omega_10_5_11
omega_10_6_9
omega_10_7_11
omega_10_8_9
omega_10_9_11
omega_10_10_4
omega_11_1_4
