omega_1_1_124
omega_1_2_118
omega_1_3_71
omega_1_4_94
omega_1_5_71
omega_1_6_83
omega_1_7_64
omega_1_8_69
omega_2_1_0
omega_2_2_2
omega_2_3_7
omega_2_4_4
omega_2_5_75
omega_2_6_4
omega_2_7_0
omega_2_8_2
omega_3_1_4
omega_3_2_116
omega_3_3_5
omega_3_4_16
omega_3_5_0
omega_3_6_115
omega_3_7_1
omega_3_8_98
omega_4_1_39
omega_4_2_98
omega_4_3_18
omega_4_4_26
omega_4_5_2
omega_4_6_3
omega_4_7_2
omega_4_8_122
omega_5_1_40
omega_5_2_3
omega_5_3_3
omega_5_4_6
omega_5_5_2
omega_5_6_0
omega_5_7_3
omega_5_8_5
omega_6_1_121
omega_6_2_5
omega_6_3_5
omega_6_4_5
omega_6_5_5
omega_6_6_40
omega_6_7_5
omega_6_8_3
omega_7_1_0
omega_7_2_1
omega_7_3_0
omega_7_4_0
omega_7_5_98
omega_7_6_1
omega_7_7_1
omega_7_8_4
omega_8_1_4
omega_8_2_6
omega_8_3_6
omega_8_4_6
omega_8_5_7
omega_8_6_78
omega_8_7_4
omega_8_8_7
omega_9_1_0
omega_9_2_0
omega_9_3_7
omega_9_4_0
omega_9_5_0
omega_9_6_0
omega_9_7_1
omega_9_8_0
omega_10_1_7
omega_10_2_105
omega_10_3_0
omega_10_4_1
omega_10_5_0
omega_10_6_2
omega_10_7_0
omega_10_8_12
omega_11_1_6
