omega_1_1_2
omega_1_2_5
omega_1_3_5
omega_1_4_2
omega_1_5_1
omega_1_6_1
omega_1_7_2
omega_1_8_2
omega_1_9_8
omega_1_10_1
omega_2_1_4
omega_2_2_2
omega_2_3_8
omega_2_4_7
omega_2_5_10
omega_2_6_9
omega_2_7_3
omega_2_8_8
omega_2_9_2
omega_2_10_10
omega_3_1_1
omega_3_2_1
omega_3_3_3
omega_3_4_9
omega_3_5_5
omega_3_6_0
omega_3_7_7
omega_3_8_7
omega_3_9_1
omega_3_10_10
omega_4_1_6
omega_4_2_6
omega_4_3_8
omega_4_4_6
omega_4_5_4
omega_4_6_10
omega_4_7_10
omega_4_8_10
omega_4_9_0
omega_4_10_6
omega_5_1_10
omega_5_2_3
omega_5_3_10
omega_5_4_10
omega_5_5_10
omega_5_6_5
omega_5_7_9
omega_5_8_10
omega_5_9_10
omega_5_10_9
omega_6_1_3
omega_6_2_10
omega_6_3_5
omega_6_4_6
omega_6_5_4
omega_6_6_3
omega_6_7_8
omega_6_8_4
omega_6_9_9
omega_6_10_2
omega_7_1_1
omega_7_2_2
omega_7_3_7
omega_7_4_0
omega_7_5_1
omega_7_6_10
omega_7_7_6
omega_7_8_1
omega_7_9_0
omega_7_10_0
omega_8_1_5
omega_8_2_3
omega_8_3_3
omega_8_4_6
omega_8_5_5
omega_8_6_6
omega_8_7_8
omega_8_8_9
omega_8_9_7
omega_8_10_7
omega_9_1_9
omega_9_2_7
omega_9_3_10
omega_9_4_3
omega_9_5_4
omega_9_6_6
omega_9_7_3
omega_9_8_0
omega_9_9_10
omega_9_10_1
omega_10_1_9
omega_10_2_8
omega_10_3_8
omega_10_4_7
omega_10_5_7
omega_10_6_10
omega_10_7_8
omega_10_8_6
omega_10_9_10
omega_10_10_9
omega_11_1_1
