omega_1_1_33
omega_1_2_47
omega_1_3_31
omega_1_4_0
omega_1_5_21
omega_1_6_32
omega_1_7_30
omega_1_8_13
omega_2_1_35
omega_2_2_57
omega_2_3_53
omega_2_4_55
omega_2_5_52
omega_2_6_25
omega_2_7_60
omega_2_8_7
omega_3_1_0
omega_3_2_1
omega_3_3_0
omega_3_4_1
omega_3_5_0
omega_3_6_0
omega_3_7_64
omega_3_8_53
omega_4_1_56
omega_4_2_6
omega_4_3_6
omega_4_4_30
omega_4_5_8
omega_4_6_64
omega_4_7_55
omega_4_8_6
omega_5_1_16
omega_5_2_41
omega_5_3_3
omega_5_4_3
omega_5_5_55
omega_5_6_5
omega_5_7_63
omega_5_8_27
omega_6_1_27
omega_6_2_0
omega_6_3_0
omega_6_4_0
omega_6_5_0
omega_6_6_0
omega_6_7_62
omega_6_8_1
omega_7_1_36
omega_7_2_6
omega_7_3_18
omega_7_4_13
omega_7_5_18
omega_7_6_53
omega_7_7_20
omega_7_8_6
omega_8_1_44
omega_8_2_1
omega_8_3_3
omega_8_4_0
omega_8_5_63
omega_8_6_7
omega_8_7_0
omega_8_8_1
omega_9_1_0
omega_9_2_1
omega_9_3_0
omega_9_4_1
omega_9_5_1
omega_9_6_3
omega_9_7_1
omega_9_8_4
omega_10_1_42
omega_10_2_25
omega_10_3_60
omega_10_4_47
omega_10_5_19
omega_10_6_35
omega_10_7_53
omega_10_8_8
omega_11_1_1
