omega_1_1_21
omega_1_2_29
omega_1_3_11
omega_1_4_16
omega_1_5_21
omega_1_6_32
omega_1_7_32
omega_1_8_25
omega_1_9_22
omega_1_10_12
omega_2_1_3
omega_2_2_10
omega_2_3_3
omega_2_4_2
omega_2_5_3
omega_2_6_19
omega_2_7_3
omega_2_8_3
omega_2_9_17
omega_2_10_24
omega_3_1_14
omega_3_2_1
omega_3_3_3
omega_3_4_1
omega_3_5_1
omega_3_6_19
omega_3_7_1
omega_3_8_30
omega_3_9_5
omega_3_10_0
omega_4_1_15
omega_4_2_29
omega_4_3_2
omega_4_4_12
omega_4_5_2
omega_4_6_21
omega_4_7_6
omega_4_8_3
omega_4_9_2
omega_4_10_6
omega_5_1_1
omega_5_2_8
omega_5_3_7
omega_5_4_3
omega_5_5_32
omega_5_6_1
omega_5_7_4
omega_5_8_14
omega_5_9_4
omega_5_10_6
omega_6_1_6
omega_6_2_1
omega_6_3_5
omega_6_4_2
omega_6_5_19
omega_6_6_8
omega_6_7_25
omega_6_8_20
omega_6_9_6
omega_6_10_29
omega_7_1_20
omega_7_2_4
omega_7_3_5
omega_7_4_4
omega_7_5_7
omega_7_6_0
omega_7_7_2
omega_7_8_25
omega_7_9_25
omega_7_10_2
omega_8_1_0
omega_8_2_28
omega_8_3_11
omega_8_4_11
omega_8_5_12
omega_8_6_30
omega_8_7_3
omega_8_8_9
omega_8_9_6
omega_8_10_19
omega_9_1_0
omega_9_2_5
omega_9_3_8
omega_9_4_4
omega_9_5_26
omega_9_6_3
omega_9_7_15
omega_9_8_6
omega_9_9_7
omega_9_10_24
omega_10_1_0
omega_10_2_2
omega_10_3_5
omega_10_4_5
omega_10_5_3
omega_10_6_1
omega_10_7_6
omega_10_8_3
omega_10_9_0
omega_10_10_1
omega_11_1_5
