omega_1_1_5
omega_1_2_5
omega_1_3_0
omega_1_4_2
omega_2_1_2
omega_2_2_2
omega_2_3_4
omega_2_4_2
omega_3_1_4
omega_3_2_3
omega_3_3_0
omega_3_4_5
omega_4_1_3
omega_4_2_3
omega_4_3_2
omega_4_4_2
omega_5_1_7
omega_5_2_2
omega_5_3_4
omega_5_4_4
omega_6_1_3
omega_6_2_3
omega_6_3_3
omega_6_4_4
omega_7_1_2
omega_7_2_8
omega_7_3_2
omega_7_4_5
omega_8_1_10
omega_8_2_5
omega_8_3_2
omega_8_4_2
omega_9_1_3
omega_9_2_7
omega_9_3_0
omega_9_4_1
omega_10_1_3
omega_10_2_1
omega_10_3_2
omega_10_4_0
omega_11_1_3
omega_11_2_4
omega_11_3_2
omega_11_4_3
omega_12_1_9
omega_12_2_3
omega_12_3_10
omega_12_4_4
omega_13_1_2
omega_13_2_5
omega_13_3_4
omega_13_4_1
omega_14_1_1
omega_14_2_1
omega_14_3_1
omega_14_4_2
omega_15_1_2
omega_15_2_6
omega_15_3_0
omega_15_4_1
omega_16_1_10
omega_16_2_3
omega_16_3_10
omega_16_4_2
omega_17_1_1
omega_17_2_0
omega_17_3_4
omega_17_4_9
omega_18_1_2
omega_18_2_2
omega_18_3_0
omega_18_4_2
omega_19_1_2
omega_19_2_10
omega_19_3_0
omega_19_4_0
omega_20_1_4
omega_20_2_1
omega_20_3_6
omega_20_4_3
omega_21_1_2
omega_21_2_0
omega_21_3_0
omega_21_4_1
omega_22_1_1
omega_22_2_5
omega_22_3_4
omega_22_4_2
omega_23_1_3
omega_23_2_4
omega_23_3_1
omega_23_4_2
omega_24_1_2
omega_24_2_3
omega_24_3_2
omega_24_4_4
omega_25_1_2
omega_25_2_3
omega_25_3_3
omega_25_4_1
omega_26_1_4
