omega_1_1_19
omega_1_2_25
omega_1_3_15
omega_1_4_17
omega_1_5_17
omega_1_6_16
omega_1_7_3
omega_1_8_11
omega_2_1_16
omega_2_2_20
omega_2_3_0
omega_2_4_3
omega_2_5_17
omega_2_6_4
omega_2_7_13
omega_2_8_4
omega_3_1_21
omega_3_2_5
omega_3_3_24
omega_3_4_2
omega_3_5_6
omega_3_6_9
omega_3_7_5
omega_3_8_4
omega_4_1_0
omega_4_2_0
omega_4_3_0
omega_4_4_0
omega_4_5_0
omega_4_6_3
omega_4_7_0
omega_4_8_1
omega_5_1_19
omega_5_2_3
omega_5_3_25
omega_5_4_16
omega_5_5_21
omega_5_6_25
omega_5_7_7
omega_5_8_7
omega_6_1_0
omega_6_2_12
omega_6_3_8
omega_6_4_0
omega_6_5_2
omega_6_6_0
omega_6_7_3
omega_6_8_7
omega_7_1_10
omega_7_2_17
omega_7_3_14
omega_7_4_18
omega_7_5_4
omega_7_6_4
omega_7_7_4
omega_7_8_10
omega_8_1_1
omega_8_2_0
omega_8_3_2
omega_8_4_22
omega_8_5_21
omega_8_6_2
omega_8_7_1
omega_8_8_0
omega_9_1_0
omega_9_2_2
omega_9_3_2
omega_9_4_24
omega_9_5_5
omega_9_6_5
omega_9_7_7
omega_9_8_3
omega_10_1_6
omega_10_2_5
omega_10_3_0
omega_10_4_3
omega_10_5_5
omega_10_6_5
omega_10_7_5
omega_10_8_7
omega_11_1_16
omega_11_2_20
omega_11_3_1
omega_11_4_6
omega_11_5_7
omega_11_6_19
omega_11_7_13
omega_11_8_6
omega_12_1_7
omega_12_2_2
omega_12_3_16
omega_12_4_8
omega_12_5_0
omega_12_6_24
omega_12_7_6
omega_12_8_7
omega_13_1_2
omega_13_2_2
omega_13_3_2
omega_13_4_2
omega_13_5_0
omega_13_6_1
omega_13_7_3
omega_13_8_2
omega_14_1_16
omega_14_2_7
omega_14_3_3
omega_14_4_3
omega_14_5_6
omega_14_6_6
omega_14_7_7
omega_14_8_5
omega_15_1_6
omega_15_2_8
omega_15_3_8
omega_15_4_16
omega_15_5_20
omega_15_6_10
omega_15_7_6
omega_15_8_20
omega_16_1_0
omega_16_2_0
omega_16_3_0
omega_16_4_21
omega_16_5_23
omega_16_6_1
omega_16_7_25
omega_16_8_0
omega_17_1_0
omega_17_2_0
omega_17_3_2
omega_17_4_5
omega_17_5_24
omega_17_6_0
omega_17_7_0
omega_17_8_1
omega_18_1_4
omega_18_2_7
omega_18_3_16
omega_18_4_8
omega_18_5_21
omega_18_6_6
omega_18_7_10
omega_18_8_7
omega_19_1_3
