omega_1_1_8
omega_1_2_7
omega_1_3_5
omega_1_4_0
omega_2_1_3
omega_2_2_3
omega_2_3_7
omega_2_4_2
omega_3_1_10
omega_3_2_0
omega_3_3_1
omega_3_4_1
omega_4_1_4
omega_4_2_3
omega_4_3_1
omega_4_4_2
omega_5_1_4
omega_5_2_2
omega_5_3_4
omega_5_4_0
omega_6_1_2
omega_6_2_2
omega_6_3_2
omega_6_4_2
omega_7_1_4
omega_7_2_1
omega_7_3_5
omega_7_4_6
omega_8_1_0
omega_8_2_0
omega_8_3_4
omega_8_4_2
omega_9_1_1
omega_9_2_3
omega_9_3_5
omega_9_4_8
omega_10_1_2
