omega_1_1_6
omega_1_2_3
omega_1_3_5
omega_1_4_8
omega_2_1_3
omega_2_2_2
omega_2_3_7
omega_2_4_4
omega_3_1_3
omega_3_2_10
omega_3_3_1
omega_3_4_2
omega_4_1_3
omega_4_2_1
omega_4_3_1
omega_4_4_1
omega_5_1_0
omega_5_2_5
omega_5_3_2
omega_5_4_4
omega_6_1_1
omega_6_2_2
omega_6_3_3
omega_6_4_2
omega_7_1_3
omega_7_2_3
omega_7_3_2
omega_7_4_4
omega_8_1_0
omega_8_2_4
omega_8_3_1
omega_8_4_4
omega_9_1_2
omega_9_2_1
omega_9_3_2
omega_9_4_2
omega_10_1_9
omega_10_2_6
omega_10_3_8
omega_10_4_4
omega_11_1_2
omega_11_2_1
omega_11_3_4
omega_11_4_1
omega_12_1_3
omega_12_2_3
omega_12_3_2
omega_12_4_3
omega_13_1_1
omega_13_2_0
omega_13_3_0
omega_13_4_2
omega_14_1_3
omega_14_2_2
omega_14_3_7
omega_14_4_2
omega_15_1_4
omega_15_2_5
omega_15_3_6
omega_15_4_3
omega_16_1_0
omega_16_2_0
omega_16_3_5
omega_16_4_1
omega_17_1_3
omega_17_2_2
omega_17_3_0
omega_17_4_0
omega_18_1_6
omega_18_2_6
omega_18_3_4
omega_18_4_9
omega_19_1_1
omega_19_2_3
omega_19_3_1
omega_19_4_8
omega_20_1_3
omega_20_2_6
omega_20_3_2
omega_20_4_8
omega_21_1_1
omega_21_2_1
omega_21_3_2
omega_21_4_0
omega_22_1_0
omega_22_2_0
omega_22_3_3
omega_22_4_9
omega_23_1_5
omega_23_2_3
omega_23_3_2
omega_23_4_1
omega_24_1_0
omega_24_2_5
omega_24_3_3
omega_24_4_9
omega_25_1_2
omega_25_2_2
omega_25_3_0
omega_25_4_2
omega_26_1_9
omega_26_2_2
omega_26_3_2
omega_26_4_5
omega_27_1_1
omega_27_2_2
omega_27_3_3
omega_27_4_0
omega_28_1_6
omega_28_2_10
omega_28_3_2
omega_28_4_7
omega_29_1_0
omega_29_2_1
omega_29_3_0
omega_29_4_10
omega_30_1_3
omega_30_2_4
omega_30_3_1
omega_30_4_4
omega_31_1_1
omega_31_2_1
omega_31_3_3
omega_31_4_2
omega_32_1_2
omega_32_2_3
omega_32_3_0
omega_32_4_1
omega_33_1_8
omega_33_2_4
omega_33_3_3
omega_33_4_7
omega_34_1_2
omega_34_2_1
omega_34_3_0
omega_34_4_3
omega_35_1_3
