omega_1_1_6
omega_1_2_12
omega_1_3_2
omega_1_4_9
omega_1_5_5
omega_1_6_14
omega_1_7_14
omega_1_8_12
omega_2_1_1
omega_2_2_1
omega_2_3_18
omega_2_4_3
omega_2_5_16
omega_2_6_16
omega_2_7_6
omega_2_8_3
omega_3_1_1
omega_3_2_5
omega_3_3_5
omega_3_4_15
omega_3_5_5
omega_3_6_5
omega_3_7_24
omega_3_8_5
omega_4_1_14
omega_4_2_17
omega_4_3_14
omega_4_4_4
omega_4_5_3
omega_4_6_3
omega_4_7_11
omega_4_8_5
omega_5_1_17
omega_5_2_0
omega_5_3_0
omega_5_4_25
omega_5_5_0
omega_5_6_1
omega_5_7_24
omega_5_8_5
omega_6_1_25
omega_6_2_23
omega_6_3_10
omega_6_4_16
omega_6_5_14
omega_6_6_6
omega_6_7_24
omega_6_8_4
omega_7_1_23
omega_7_2_19
omega_7_3_14
omega_7_4_22
omega_7_5_24
omega_7_6_9
omega_7_7_1
omega_7_8_1
omega_8_1_16
omega_8_2_22
omega_8_3_1
omega_8_4_25
omega_8_5_1
omega_8_6_3
omega_8_7_2
omega_8_8_23
omega_9_1_1
omega_9_2_3
omega_9_3_2
omega_9_4_0
omega_9_5_3
omega_9_6_1
omega_9_7_1
omega_9_8_1
omega_10_1_22
omega_10_2_7
omega_10_3_1
omega_10_4_0
omega_10_5_1
omega_10_6_1
omega_10_7_0
omega_10_8_0
omega_11_1_9
omega_11_2_11
omega_11_3_0
omega_11_4_3
omega_11_5_23
omega_11_6_7
omega_11_7_0
omega_11_8_6
omega_12_1_14
omega_12_2_6
omega_12_3_17
omega_12_4_2
omega_12_5_13
omega_12_6_17
omega_12_7_5
omega_12_8_1
omega_13_1_3
