omega_1_1_5
omega_1_2_8
omega_1_3_7
omega_1_4_2
omega_2_1_3
omega_2_2_1
omega_2_3_2
omega_2_4_4
omega_3_1_3
omega_3_2_1
omega_3_3_2
omega_3_4_4
omega_4_1_4
omega_4_2_3
omega_4_3_1
omega_4_4_2
omega_5_1_3
omega_5_2_2
omega_5_3_4
omega_5_4_1
omega_6_1_2
omega_6_2_3
omega_6_3_1
omega_6_4_4
omega_7_1_3
omega_7_2_1
omega_7_3_2
omega_7_4_4
omega_8_1_3
omega_8_2_1
omega_8_3_4
omega_8_4_2
omega_9_1_4
omega_9_2_2
omega_9_3_3
omega_9_4_1
omega_10_1_3
omega_10_2_4
omega_10_3_1
omega_10_4_2
omega_11_1_4
omega_11_2_1
omega_11_3_2
omega_11_4_3
omega_12_1_1
omega_12_2_2
omega_12_3_3
omega_12_4_4
omega_13_1_4
omega_13_2_1
omega_13_3_0
omega_13_4_2
omega_14_1_4
omega_14_2_2
omega_14_3_2
omega_14_4_3
omega_15_1_3
omega_15_2_3
omega_15_3_1
omega_15_4_4
omega_16_1_4
omega_16_2_4
omega_16_3_2
omega_16_4_1
omega_17_1_4
omega_17_2_1
omega_17_3_2
omega_17_4_0
omega_18_1_3
omega_18_2_4
omega_18_3_1
omega_18_4_2
omega_19_1_3
omega_19_2_2
omega_19_3_3
omega_19_4_4
omega_20_1_4
omega_20_2_4
omega_20_3_2
omega_20_4_4
omega_21_1_0
omega_21_2_1
omega_21_3_0
omega_21_4_4
omega_22_1_3
omega_22_2_8
omega_22_3_2
omega_22_4_3
omega_23_1_2
omega_23_2_0
omega_23_3_8
omega_23_4_0
omega_24_1_3
omega_24_2_3
omega_24_3_0
omega_24_4_2
omega_25_1_3
omega_25_2_9
omega_25_3_10
omega_25_4_7
omega_26_1_0
omega_26_2_2
omega_26_3_2
omega_26_4_1
omega_27_1_2
omega_27_2_0
omega_27_3_7
omega_27_4_0
omega_28_1_2
omega_28_2_4
omega_28_3_3
omega_28_4_10
omega_29_1_1
omega_29_2_4
omega_29_3_2
omega_29_4_2
omega_30_1_2
omega_30_2_10
omega_30_3_8
omega_30_4_0
omega_31_1_2
omega_31_2_0
omega_31_3_0
omega_31_4_3
omega_32_1_1
omega_32_2_3
omega_32_3_3
omega_32_4_3
omega_33_1_1
omega_33_2_1
omega_33_3_4
omega_33_4_2
omega_34_1_1
omega_34_2_8
omega_34_3_8
omega_34_4_4
omega_35_1_2
omega_35_2_4
omega_35_3_0
omega_35_4_0
omega_36_1_1
omega_36_2_5
omega_36_3_3
omega_36_4_3
omega_37_1_4
omega_37_2_3
omega_37_3_8
omega_37_4_9
omega_38_1_0
omega_38_2_0
omega_38_3_1
omega_38_4_0
omega_39_1_4
