omega_1_1_14
omega_1_2_15
omega_1_3_14
omega_1_4_14
omega_1_5_12
omega_1_6_2
omega_1_7_14
omega_1_8_18
omega_2_1_25
omega_2_2_17
omega_2_3_13
omega_2_4_6
omega_2_5_25
omega_2_6_3
omega_2_7_0
omega_2_8_8
omega_3_1_3
omega_3_2_17
omega_3_3_4
omega_3_4_1
omega_3_5_3
omega_3_6_2
omega_3_7_1
omega_3_8_23
omega_4_1_3
omega_4_2_3
omega_4_3_3
omega_4_4_5
omega_4_5_1
omega_4_6_9
omega_4_7_3
omega_4_8_4
omega_5_1_11
omega_5_2_6
omega_5_3_20
omega_5_4_24
omega_5_5_15
omega_5_6_20
omega_5_7_10
omega_5_8_4
omega_6_1_17
omega_6_2_1
omega_6_3_3
omega_6_4_3
omega_6_5_2
omega_6_6_2
omega_6_7_25
omega_6_8_13
omega_7_1_13
omega_7_2_15
omega_7_3_7
omega_7_4_0
omega_7_5_2
omega_7_6_15
omega_7_7_23
omega_7_8_16
omega_8_1_1
omega_8_2_1
omega_8_3_3
omega_8_4_6
omega_8_5_2
omega_8_6_0
omega_8_7_2
omega_8_8_13
omega_9_1_5
