omega_1_1_0
omega_1_2_5
omega_1_3_10
omega_1_4_7
omega_2_1_9
omega_2_2_4
omega_2_3_10
omega_2_4_2
omega_3_1_1
omega_3_2_2
omega_3_3_2
omega_3_4_0
omega_4_1_3
omega_4_2_2
omega_4_3_0
omega_4_4_3
omega_5_1_1
omega_5_2_1
omega_5_3_3
omega_5_4_2
omega_6_1_2
omega_6_2_4
omega_6_3_3
omega_6_4_1
omega_7_1_3
omega_7_2_1
omega_7_3_2
omega_7_4_7
omega_8_1_2
omega_8_2_0
omega_8_3_3
omega_8_4_2
omega_9_1_6
omega_9_2_2
omega_9_3_2
omega_9_4_4
omega_10_1_10
omega_10_2_6
omega_10_3_5
omega_10_4_3
omega_11_1_0
omega_11_2_1
omega_11_3_1
omega_11_4_0
omega_12_1_10
omega_12_2_5
omega_12_3_8
omega_12_4_3
omega_13_1_0
omega_13_2_1
omega_13_3_0
omega_13_4_0
omega_14_1_9
omega_14_2_1
omega_14_3_4
omega_14_4_10
omega_15_1_3
omega_15_2_1
omega_15_3_1
omega_15_4_2
omega_16_1_1
omega_16_2_3
omega_16_3_2
omega_16_4_2
omega_17_1_7
omega_17_2_9
omega_17_3_4
omega_17_4_1
omega_18_1_0
omega_18_2_3
omega_18_3_5
omega_18_4_2
omega_19_1_2
omega_19_2_0
omega_19_3_0
omega_19_4_1
omega_20_1_3
omega_20_2_3
omega_20_3_4
omega_20_4_3
omega_21_1_4
omega_21_2_0
omega_21_3_2
omega_21_4_4
omega_22_1_4
omega_22_2_4
omega_22_3_3
omega_22_4_7
omega_23_1_0
omega_23_2_6
omega_23_3_1
omega_23_4_0
omega_24_1_2
omega_24_2_3
omega_24_3_9
omega_24_4_4
omega_25_1_2
omega_25_2_4
omega_25_3_7
omega_25_4_2
omega_26_1_4
omega_26_2_1
omega_26_3_9
omega_26_4_9
omega_27_1_0
omega_27_2_0
omega_27_3_6
omega_27_4_1
omega_28_1_3
omega_28_2_1
omega_28_3_0
omega_28_4_6
omega_29_1_1
omega_29_2_1
omega_29_3_10
omega_29_4_3
omega_30_1_3
