omega_1_1_4
omega_1_2_9
omega_1_3_4
omega_1_4_5
omega_2_1_1
omega_2_2_0
omega_2_3_1
omega_2_4_4
omega_3_1_3
omega_3_2_3
omega_3_3_2
omega_3_4_2
omega_4_1_10
omega_4_2_0
omega_4_3_1
omega_4_4_3
omega_5_1_1
omega_5_2_9
omega_5_3_2
omega_5_4_8
omega_6_1_1
omega_6_2_2
omega_6_3_2
omega_6_4_7
omega_7_1_2
omega_7_2_3
omega_7_3_7
omega_7_4_1
omega_8_1_6
omega_8_2_3
omega_8_3_1
omega_8_4_3
omega_9_1_1
omega_9_2_2
omega_9_3_1
omega_9_4_0
omega_10_1_4
omega_10_2_1
omega_10_3_2
omega_10_4_4
omega_11_1_3
