omega_1_1_17
omega_1_2_21
omega_1_3_8
omega_1_4_25
omega_1_5_17
omega_1_6_25
omega_1_7_10
omega_1_8_15
omega_2_1_0
omega_2_2_6
omega_2_3_0
omega_2_4_0
omega_2_5_2
omega_2_6_4
omega_2_7_3
omega_2_8_2
omega_3_1_7
omega_3_2_7
omega_3_3_7
omega_3_4_7
omega_3_5_6
omega_3_6_7
omega_3_7_7
omega_3_8_7
omega_4_1_8
omega_4_2_14
omega_4_3_8
omega_4_4_8
omega_4_5_8
omega_4_6_1
omega_4_7_0
omega_4_8_0
omega_5_1_3
omega_5_2_4
omega_5_3_24
omega_5_4_3
omega_5_5_3
omega_5_6_7
omega_5_7_3
omega_5_8_0
omega_6_1_7
omega_6_2_8
omega_6_3_7
omega_6_4_7
omega_6_5_1
omega_6_6_5
omega_6_7_5
omega_6_8_7
omega_7_1_3
omega_7_2_0
omega_7_3_0
omega_7_4_3
omega_7_5_11
omega_7_6_3
omega_7_7_4
omega_7_8_3
omega_8_1_1
omega_8_2_1
omega_8_3_1
omega_8_4_7
omega_8_5_2
omega_8_6_2
omega_8_7_2
omega_8_8_3
omega_9_1_7
omega_9_2_0
omega_9_3_7
omega_9_4_7
omega_9_5_7
omega_9_6_7
omega_9_7_8
omega_9_8_0
omega_10_1_7
omega_10_2_0
omega_10_3_7
omega_10_4_0
omega_10_5_0
omega_10_6_0
omega_10_7_2
omega_10_8_8
omega_11_1_10
omega_11_2_13
omega_11_3_21
omega_11_4_24
omega_11_5_7
omega_11_6_17
omega_11_7_8
omega_11_8_5
omega_12_1_2
omega_12_2_0
omega_12_3_0
omega_12_4_3
omega_12_5_0
omega_12_6_0
omega_12_7_0
omega_12_8_2
omega_13_1_8
omega_13_2_8
omega_13_3_8
omega_13_4_8
omega_13_5_8
omega_13_6_18
omega_13_7_0
omega_13_8_7
omega_14_1_2
omega_14_2_2
omega_14_3_7
omega_14_4_1
omega_14_5_25
omega_14_6_15
omega_14_7_21
omega_14_8_16
omega_15_1_5
omega_15_2_5
omega_15_3_22
omega_15_4_2
omega_15_5_6
omega_15_6_23
omega_15_7_4
omega_15_8_0
omega_16_1_1
omega_16_2_1
omega_16_3_3
omega_16_4_1
omega_16_5_1
omega_16_6_2
omega_16_7_1
omega_16_8_0
omega_17_1_7
omega_17_2_13
omega_17_3_0
omega_17_4_24
omega_17_5_13
omega_17_6_12
omega_17_7_14
omega_17_8_8
omega_18_1_0
omega_18_2_25
omega_18_3_0
omega_18_4_2
omega_18_5_3
omega_18_6_1
omega_18_7_0
omega_18_8_1
omega_19_1_1
omega_19_2_0
omega_19_3_0
omega_19_4_0
omega_19_5_16
omega_19_6_7
omega_19_7_6
omega_19_8_4
omega_20_1_6
