omega_1_1_2
omega_1_2_2
omega_1_3_7
omega_1_4_4
omega_2_1_7
omega_2_2_4
omega_2_3_7
omega_2_4_3
omega_3_1_2
omega_3_2_2
omega_3_3_3
omega_3_4_1
omega_4_1_7
omega_4_2_4
omega_4_3_1
omega_4_4_2
omega_5_1_2
omega_5_2_1
omega_5_3_3
omega_5_4_6
omega_6_1_2
omega_6_2_1
omega_6_3_0
omega_6_4_0
omega_7_1_4
omega_7_2_3
omega_7_3_4
omega_7_4_4
omega_8_1_5
omega_8_2_4
omega_8_3_1
omega_8_4_7
omega_9_1_5
omega_9_2_3
omega_9_3_2
omega_9_4_1
omega_10_1_2
omega_10_2_2
omega_10_3_1
omega_10_4_4
omega_11_1_2
omega_11_2_1
omega_11_3_0
omega_11_4_2
omega_12_1_2
omega_12_2_1
omega_12_3_0
omega_12_4_4
omega_13_1_2
omega_13_2_1
omega_13_3_4
omega_13_4_3
omega_14_1_10
omega_14_2_4
omega_14_3_3
omega_14_4_7
omega_15_1_0
omega_15_2_0
omega_15_3_2
omega_15_4_1
omega_16_1_3
omega_16_2_4
omega_16_3_4
omega_16_4_3
omega_17_1_3
omega_17_2_4
omega_17_3_4
omega_17_4_2
omega_18_1_8
omega_18_2_1
omega_18_3_10
omega_18_4_4
omega_19_1_10
omega_19_2_1
omega_19_3_3
omega_19_4_0
omega_20_1_1
omega_20_2_8
omega_20_3_2
omega_20_4_1
omega_21_1_3
omega_21_2_1
omega_21_3_2
omega_21_4_0
omega_22_1_4
omega_22_2_4
omega_22_3_4
omega_22_4_6
omega_23_1_0
omega_23_2_0
omega_23_3_1
omega_23_4_3
omega_24_1_3
omega_24_2_4
omega_24_3_1
omega_24_4_0
omega_25_1_8
omega_25_2_4
omega_25_3_10
omega_25_4_7
omega_26_1_5
omega_26_2_1
omega_26_3_7
omega_26_4_0
omega_27_1_4
omega_27_2_6
omega_27_3_1
omega_27_4_2
omega_28_1_2
