omega_1_1_6
omega_1_2_6
omega_1_3_4
omega_1_4_8
omega_2_1_2
omega_2_2_1
omega_2_3_2
omega_2_4_4
omega_3_1_3
omega_3_2_1
omega_3_3_4
omega_3_4_4
omega_4_1_2
omega_4_2_9
omega_4_3_4
omega_4_4_1
omega_5_1_1
omega_5_2_2
omega_5_3_1
omega_5_4_3
omega_6_1_0
omega_6_2_1
omega_6_3_2
omega_6_4_1
omega_7_1_3
omega_7_2_0
omega_7_3_3
omega_7_4_3
omega_8_1_4
omega_8_2_2
omega_8_3_1
omega_8_4_5
omega_9_1_3
omega_9_2_7
omega_9_3_3
omega_9_4_2
omega_10_1_3
omega_10_2_1
omega_10_3_2
omega_10_4_1
omega_11_1_4
omega_11_2_8
omega_11_3_9
omega_11_4_1
omega_12_1_9
omega_12_2_1
omega_12_3_8
omega_12_4_3
omega_13_1_1
omega_13_2_6
omega_13_3_10
omega_13_4_0
omega_14_1_2
omega_14_2_6
omega_14_3_2
omega_14_4_1
omega_15_1_0
omega_15_2_1
omega_15_3_3
omega_15_4_1
omega_16_1_3
omega_16_2_10
omega_16_3_0
omega_16_4_4
omega_17_1_5
omega_17_2_1
omega_17_3_2
omega_17_4_3
omega_18_1_4
omega_18_2_3
omega_18_3_2
omega_18_4_0
omega_19_1_4
omega_19_2_3
omega_19_3_5
omega_19_4_10
omega_20_1_1
omega_20_2_1
omega_20_3_8
omega_20_4_3
omega_21_1_2
