omega_1_1_1
omega_1_2_5
omega_1_3_3
omega_1_4_10
omega_1_5_1
omega_1_6_1
omega_1_7_3
omega_1_8_1
omega_2_1_6
omega_2_2_10
omega_2_3_7
omega_2_4_4
omega_2_5_7
omega_2_6_8
omega_2_7_9
omega_2_8_3
omega_3_1_5
omega_3_2_6
omega_3_3_3
omega_3_4_3
omega_3_5_3
omega_3_6_2
omega_3_7_6
omega_3_8_3
omega_4_1_6
omega_4_2_6
omega_4_3_6
omega_4_4_6
omega_4_5_6
omega_4_6_6
omega_4_7_5
omega_4_8_8
omega_5_1_1
omega_5_2_1
omega_5_3_1
omega_5_4_1
omega_5_5_1
omega_5_6_8
omega_5_7_1
omega_5_8_4
omega_6_1_7
omega_6_2_5
omega_6_3_7
omega_6_4_7
omega_6_5_8
omega_6_6_7
omega_6_7_1
omega_6_8_9
omega_7_1_6
omega_7_2_9
omega_7_3_3
omega_7_4_2
omega_7_5_9
omega_7_6_8
omega_7_7_7
omega_7_8_9
omega_8_1_0
omega_8_2_0
omega_8_3_0
omega_8_4_1
omega_8_5_0
omega_8_6_1
omega_8_7_2
omega_8_8_2
omega_9_1_5
omega_9_2_4
omega_9_3_6
omega_9_4_6
omega_9_5_7
omega_9_6_9
omega_9_7_5
omega_9_8_7
omega_10_1_8
omega_10_2_8
omega_10_3_5
omega_10_4_9
omega_10_5_8
omega_10_6_8
omega_10_7_6
omega_10_8_5
omega_11_1_5
omega_11_2_5
omega_11_3_2
omega_11_4_9
omega_11_5_6
omega_11_6_3
omega_11_7_0
omega_11_8_0
omega_12_1_4
omega_12_2_5
omega_12_3_6
omega_12_4_5
omega_12_5_5
omega_12_6_5
omega_12_7_1
omega_12_8_7
omega_13_1_10
omega_13_2_0
omega_13_3_3
omega_13_4_0
omega_13_5_1
omega_13_6_2
omega_13_7_0
omega_13_8_1
omega_14_1_5
omega_14_2_5
omega_14_3_5
omega_14_4_7
omega_14_5_7
omega_14_6_7
omega_14_7_6
omega_14_8_5
omega_15_1_5
omega_15_2_5
omega_15_3_5
omega_15_4_6
omega_15_5_2
omega_15_6_4
omega_15_7_3
omega_15_8_4
omega_16_1_5
omega_16_2_10
omega_16_3_9
omega_16_4_6
omega_16_5_7
omega_16_6_8
omega_16_7_7
omega_16_8_2
omega_17_1_0
omega_17_2_0
omega_17_3_0
omega_17_4_0
omega_17_5_5
omega_17_6_1
omega_17_7_1
omega_17_8_3
omega_18_1_5
omega_18_2_6
omega_18_3_9
omega_18_4_5
omega_18_5_6
omega_18_6_6
omega_18_7_7
omega_18_8_6
omega_19_1_10
omega_19_2_5
omega_19_3_10
omega_19_4_7
omega_19_5_5
omega_19_6_8
omega_19_7_9
omega_19_8_9
omega_20_1_0
omega_20_2_0
omega_20_3_0
omega_20_4_3
omega_20_5_3
omega_20_6_8
omega_20_7_3
omega_20_8_3
omega_21_1_4
