omega_1_1_0
omega_1_2_5
omega_1_3_0
omega_1_4_3
omega_1_5_3
omega_1_6_0
omega_1_7_10
omega_1_8_2
omega_2_1_7
omega_2_2_2
omega_2_3_8
omega_2_4_7
omega_2_5_6
omega_2_6_8
omega_2_7_1
omega_2_8_6
omega_3_1_5
omega_3_2_5
omega_3_3_6
omega_3_4_6
omega_3_5_2
omega_3_6_2
omega_3_7_5
omega_3_8_8
omega_4_1_3
omega_4_2_10
omega_4_3_9
omega_4_4_8
omega_4_5_2
omega_4_6_0
omega_4_7_8
omega_4_8_8
omega_5_1_10
omega_5_2_10
omega_5_3_6
omega_5_4_2
omega_5_5_2
omega_5_6_3
omega_5_7_5
omega_5_8_4
omega_6_1_9
omega_6_2_3
omega_6_3_2
omega_6_4_0
omega_6_5_1
omega_6_6_0
omega_6_7_3
omega_6_8_3
omega_7_1_5
omega_7_2_10
omega_7_3_10
omega_7_4_8
omega_7_5_4
omega_7_6_9
omega_7_7_10
omega_7_8_10
omega_8_1_1
omega_8_2_0
omega_8_3_0
omega_8_4_1
omega_8_5_4
omega_8_6_1
omega_8_7_2
omega_8_8_6
omega_9_1_1
omega_9_2_3
omega_9_3_7
omega_9_4_5
omega_9_5_5
omega_9_6_6
omega_9_7_7
omega_9_8_3
omega_10_1_7
omega_10_2_7
omega_10_3_4
omega_10_4_5
omega_10_5_6
omega_10_6_3
omega_10_7_3
omega_10_8_3
omega_11_1_7
omega_11_2_9
omega_11_3_7
omega_11_4_6
omega_11_5_7
omega_11_6_5
omega_11_7_7
omega_11_8_9
omega_12_1_4
omega_12_2_9
omega_12_3_7
omega_12_4_1
omega_12_5_0
omega_12_6_2
omega_12_7_2
omega_12_8_2
omega_13_1_4
omega_13_2_2
omega_13_3_0
omega_13_4_10
omega_13_5_6
omega_13_6_0
omega_13_7_6
omega_13_8_6
omega_14_1_4
omega_14_2_3
omega_14_3_3
omega_14_4_4
omega_14_5_5
omega_14_6_7
omega_14_7_4
omega_14_8_1
omega_15_1_7
omega_15_2_7
omega_15_3_1
omega_15_4_5
omega_15_5_3
omega_15_6_10
omega_15_7_3
omega_15_8_0
omega_16_1_5
