omega_1_1_6
omega_1_2_3
omega_1_3_1
omega_1_4_4
omega_1_5_9
omega_1_6_7
omega_1_7_7
omega_1_8_3
omega_2_1_10
omega_2_2_5
omega_2_3_0
omega_2_4_9
omega_2_5_6
omega_2_6_9
omega_2_7_10
omega_2_8_3
omega_3_1_5
omega_3_2_3
omega_3_3_3
omega_3_4_5
omega_3_5_9
omega_3_6_10
omega_3_7_4
omega_3_8_5
omega_4_1_0
omega_4_2_0
omega_4_3_0
omega_4_4_0
omega_4_5_0
omega_4_6_0
omega_4_7_0
omega_4_8_1
omega_5_1_8
omega_5_2_9
omega_5_3_9
omega_5_4_8
omega_5_5_1
omega_5_6_5
omega_5_7_9
omega_5_8_0
omega_6_1_4
