omega_1_1_10
omega_1_2_9
omega_1_3_1
omega_1_4_8
omega_1_5_6
omega_1_6_2
omega_1_7_2
omega_1_8_1
omega_2_1_4
omega_2_2_1
omega_2_3_5
omega_2_4_0
omega_2_5_5
omega_2_6_5
omega_2_7_5
omega_2_8_1
omega_3_1_10
omega_3_2_9
omega_3_3_10
omega_3_4_3
omega_3_5_5
omega_3_6_10
omega_3_7_7
omega_3_8_8
omega_4_1_5
omega_4_2_5
omega_4_3_2
omega_4_4_7
omega_4_5_10
omega_4_6_8
omega_4_7_7
omega_4_8_6
omega_5_1_1
omega_5_2_0
omega_5_3_1
omega_5_4_7
omega_5_5_3
omega_5_6_2
omega_5_7_3
omega_5_8_8
omega_6_1_1
omega_6_2_1
omega_6_3_9
omega_6_4_6
omega_6_5_10
omega_6_6_4
omega_6_7_3
omega_6_8_4
omega_7_1_8
omega_7_2_4
omega_7_3_10
omega_7_4_4
omega_7_5_3
omega_7_6_1
omega_7_7_1
omega_7_8_1
omega_8_1_9
omega_8_2_8
omega_8_3_7
omega_8_4_6
omega_8_5_6
omega_8_6_7
omega_8_7_8
omega_8_8_4
omega_9_1_0
omega_9_2_0
omega_9_3_0
omega_9_4_1
omega_9_5_3
omega_9_6_1
omega_9_7_4
omega_9_8_0
omega_10_1_3
omega_10_2_4
omega_10_3_9
omega_10_4_4
omega_10_5_0
omega_10_6_3
omega_10_7_5
omega_10_8_0
omega_11_1_7
omega_11_2_7
omega_11_3_10
omega_11_4_7
omega_11_5_7
omega_11_6_10
omega_11_7_9
omega_11_8_0
omega_12_1_10
omega_12_2_9
omega_12_3_5
omega_12_4_1
omega_12_5_6
omega_12_6_5
omega_12_7_0
omega_12_8_5
omega_13_1_7
omega_13_2_2
omega_13_3_4
omega_13_4_10
omega_13_5_6
omega_13_6_6
omega_13_7_6
omega_13_8_7
omega_14_1_1
omega_14_2_1
omega_14_3_1
omega_14_4_1
omega_14_5_8
omega_14_6_2
omega_14_7_9
omega_14_8_5
omega_15_1_0
omega_15_2_1
omega_15_3_1
omega_15_4_2
omega_15_5_0
omega_15_6_2
omega_15_7_3
omega_15_8_5
omega_16_1_8
