omega_1_1_5
omega_1_2_6
omega_1_3_5
omega_1_4_2
omega_1_5_2
omega_1_6_2
omega_1_7_1
omega_1_8_4
omega_2_1_2
omega_2_2_1
omega_2_3_10
omega_2_4_0
omega_2_5_7
omega_2_6_0
omega_2_7_1
omega_2_8_5
omega_3_1_9
omega_3_2_9
omega_3_3_8
omega_3_4_2
omega_3_5_6
omega_3_6_7
omega_3_7_7
omega_3_8_7
omega_4_1_8
omega_4_2_9
omega_4_3_8
omega_4_4_7
omega_4_5_7
omega_4_6_6
omega_4_7_10
omega_4_8_5
omega_5_1_0
omega_5_2_0
omega_5_3_1
omega_5_4_0
omega_5_5_0
omega_5_6_0
omega_5_7_0
omega_5_8_1
omega_6_1_8
