omega_1_1_9
omega_1_2_4
omega_1_3_5
omega_1_4_3
omega_1_5_0
omega_1_6_5
omega_1_7_5
omega_1_8_1
omega_2_1_7
omega_2_2_7
omega_2_3_4
omega_2_4_3
omega_2_5_7
omega_2_6_3
omega_2_7_3
omega_2_8_0
omega_3_1_5
omega_3_2_7
omega_3_3_2
omega_3_4_10
omega_3_5_0
omega_3_6_1
omega_3_7_10
omega_3_8_2
omega_4_1_6
omega_4_2_9
omega_4_3_8
omega_4_4_10
omega_4_5_3
omega_4_6_5
omega_4_7_6
omega_4_8_6
omega_5_1_3
omega_5_2_5
omega_5_3_5
omega_5_4_5
omega_5_5_5
omega_5_6_5
omega_5_7_5
omega_5_8_2
omega_6_1_2
